subject,loop,start_time,end_time,EXG0_cca_dummy,EXG1_cca_dummy,label
fahri,1,60.0,60.996,0.965141024596812,0.5353059016756959,landing
fahri,1,61.0,61.996,0.20176581624082512,0.4792646120590407,landing
fahri,1,62.0,62.996,0.04970388154822669,0.8756535272909524,landing
fahri,1,63.0,63.996,0.9445315861173966,0.22633884599566467,landing
fahri,1,64.0,64.996,0.21678737180796348,0.12458327553915205,landing
fahri,1,65.0,65.996,0.14946152666842794,0.38753706020842116,landing
fahri,1,66.0,66.996,0.2900085723484035,0.8460521166436208,landing
fahri,1,67.0,132.992,0.7403693743340433,0.8390785556775304,landing
fahri,2,132.996,133.992,0.9237953542755638,0.562516741160199,landing
fahri,2,133.996,134.992,0.18081967549028655,0.38556124398480807,landing
fahri,2,134.996,135.992,0.8351012259433015,0.24495467097597645,landing
fahri,2,135.996,136.992,0.0672256369937716,0.30827418058144607,landing
fahri,2,136.996,137.992,0.7930649554285923,0.28219025174455536,landing
fahri,2,137.996,138.992,0.07250508018026536,0.6279848098058043,landing
fahri,2,138.996,204.988,0.7690035493677478,0.8093710143682772,landing
fahri,3,204.992,205.988,0.028559915614588705,0.6306848465967873,landing
fahri,3,205.992,206.988,0.3487628672497981,0.8169673794826721,landing
fahri,3,206.992,207.988,0.956000980317599,0.19432944181371015,landing
fahri,3,207.992,208.988,0.02100886789465406,0.6387480649759756,landing
fahri,3,208.992,209.988,0.8993891294971961,0.5903279349870209,landing
fahri,3,209.992,210.988,0.21421192667528133,0.16460306891314824,landing
fahri,3,210.992,276.984,0.9959990558503001,0.2356203372167348,landing
fahri,4,276.988,277.984,0.611384648330576,0.9529224106695819,landing
fahri,4,277.988,278.984,0.06833200601746958,0.9400856147839791,landing
fahri,4,278.988,279.984,0.7130478257849516,0.6813732141895382,landing
fahri,4,279.988,280.984,0.41938174757302293,0.5573897689018842,landing
fahri,4,280.988,281.984,0.9963006520567127,0.4653340840266964,landing
fahri,4,281.988,282.984,0.48444594850558576,0.19210269434245086,landing
fahri,4,282.988,348.98,0.1362730283048057,0.4635576627126988,landing
fahri,5,348.984,349.98,0.010351939268417931,0.8977871514765499,landing
fahri,5,349.984,350.98,0.47892135066770614,0.5034518414925769,landing
fahri,5,350.984,351.98,0.5993428467191907,0.3589103244670723,landing
fahri,5,351.984,352.98,0.03412918139179277,0.7440349914885048,landing
fahri,5,352.984,353.98,0.5335790874293918,0.007459525320572924,landing
fahri,5,353.984,354.98,0.5693565156475955,0.37876859187006395,landing
