subject,loop,start_time,end_time,EXG0_cca_dummy,EXG1_cca_dummy,label
sultan,1,48.0,48.996,0.9633765560833533,0.3852687436590033,terbang
sultan,1,49.0,49.996,0.8359069354514931,0.06405741731747283,terbang
sultan,1,50.0,50.996,0.614073665940999,0.20755337067435142,terbang
sultan,1,51.0,51.996,0.473725312464379,0.3932632124969524,terbang
sultan,1,52.0,52.996,0.5659659841747534,0.950246846180224,terbang
sultan,1,53.0,53.996,0.387898766890842,0.295382307340018,terbang
sultan,1,54.0,54.996,0.9743559810693435,0.8322304520490189,terbang
sultan,1,55.0,120.992,0.6019532376195167,0.4661149699885919,terbang
sultan,2,120.996,121.992,0.6239268836845672,0.1206828153181062,terbang
sultan,2,121.996,122.992,0.25803842856739323,0.5543649990803285,terbang
sultan,2,122.996,123.992,0.6941083378821251,0.7830603439286495,terbang
sultan,2,123.996,124.992,0.8122548294253309,0.9220900430644725,terbang
sultan,2,124.996,125.992,0.11618083469796969,0.813117443367849,terbang
sultan,2,125.996,126.992,0.1871228904211666,0.08708092068890116,terbang
sultan,2,126.996,192.988,0.34293310070656535,0.6143932435187573,terbang
sultan,3,192.992,193.988,0.12175587292484769,0.9747572940739976,terbang
sultan,3,193.992,194.988,0.9344372328398449,0.4304690982604139,terbang
sultan,3,194.992,195.988,0.7864735074218315,0.6102547604966786,terbang
sultan,3,195.992,196.988,0.278386823206223,0.4270489088857262,terbang
sultan,3,196.992,197.988,0.7642654860680458,0.1727699169162913,terbang
sultan,3,197.992,198.988,0.4163656499944902,0.40429696475564103,terbang
sultan,3,198.992,264.984,0.34981209312951,0.21392914816263964,terbang
sultan,4,264.988,265.984,0.2890961271932523,0.7263845645155848,terbang
sultan,4,265.988,266.984,0.128981200833867,0.337737755050344,terbang
sultan,4,266.988,267.984,0.48746673798596496,0.9248945854679829,terbang
sultan,4,267.988,268.984,0.9728671025985565,0.8166668633570106,terbang
sultan,4,268.988,269.984,0.318176146641604,0.028781693908592865,terbang
sultan,4,269.988,270.984,0.3512671792224087,0.06192458353567809,terbang
sultan,4,270.988,336.98,0.4680981866884165,0.6216995864711565,terbang
sultan,5,336.984,337.98,0.9299798579323686,0.8257273301124688,terbang
sultan,5,337.984,338.98,0.20437142166139843,0.48046516744490375,terbang
sultan,5,338.984,339.98,0.9142620381620535,0.7837285571040489,terbang
sultan,5,339.984,340.98,0.35819545628575555,0.2915936952917676,terbang
sultan,5,340.984,341.98,0.3378044399087129,0.8794487758991401,terbang
sultan,5,341.984,342.98,0.5757071102183727,0.2812387519942092,terbang
