subject,loop,start_time,end_time,EXG0_cca_dummy,EXG1_cca_dummy,label
syarif,1,12.0,12.996,0.08337373468840459,0.397399638602142,belakang
syarif,1,13.0,13.996,0.07424087363918708,0.44125083020734135,belakang
syarif,1,14.0,14.996,0.2743143841192529,0.8757780939707749,belakang
syarif,1,15.0,15.996,0.1848378652868825,0.2537793647734925,belakang
syarif,1,16.0,16.996000000000002,0.10109714816859494,0.09458385531125058,belakang
syarif,1,17.0,17.996000000000002,0.49490918768180436,0.7363439310027644,belakang
syarif,1,18.0,18.996,0.9207933935146265,0.5846807890067292,belakang
syarif,1,19.0,84.992,0.8820273660770112,0.5231113239716154,belakang
syarif,2,84.996,85.992,0.01565417822225068,0.4713793817627536,belakang
syarif,2,85.996,86.992,0.4526053091207901,0.4048347346261433,belakang
syarif,2,86.996,87.992,0.7525617542172521,0.6584702541323381,belakang
syarif,2,87.996,88.992,0.5372094764266135,0.6397397891679558,belakang
syarif,2,88.996,89.992,0.693122559788285,0.6534940111621864,belakang
syarif,2,89.996,90.992,0.983940159359821,0.8401343937844533,belakang
syarif,2,90.996,156.988,0.13499910742301036,0.8512057764127317,belakang
syarif,3,156.992,157.988,0.5743394826598496,0.33687405527270686,belakang
syarif,3,157.992,158.988,0.49565225511607003,0.38224139365675947,belakang
syarif,3,158.992,159.988,0.643231034410637,0.5411272867687568,belakang
syarif,3,159.992,160.988,0.32727784552855244,0.5178249402177992,belakang
syarif,3,160.992,161.988,0.9692239826475658,0.6176324515850194,belakang
syarif,3,161.992,162.988,0.43044294544998685,0.7262122095913981,belakang
syarif,3,162.992,228.984,0.7350728563529012,0.10304412472864888,belakang
syarif,4,228.988,229.984,0.046358691836016375,0.020143638220681215,belakang
syarif,4,229.988,230.984,0.3916334153826686,0.18833988773892596,belakang
syarif,4,230.988,231.984,0.1357164554768906,0.5635097757194683,belakang
syarif,4,231.988,232.984,0.48143919321687734,0.04939326557320656,belakang
syarif,4,232.988,233.984,0.7883268629049728,0.9234387223749888,belakang
syarif,4,233.988,234.984,0.8222626794431462,0.1532252019068302,belakang
syarif,4,234.988,300.98,0.4701120514151359,0.01260554970414185,belakang
syarif,5,300.984,301.98,0.5661402749434625,0.4800305881693574,belakang
syarif,5,301.984,302.98,0.9658911594393875,0.35830176064651575,belakang
syarif,5,302.984,303.98,0.48400284263413007,0.16718658274379228,belakang
syarif,5,303.984,304.98,0.22613220463349049,0.9214010984380334,belakang
syarif,5,304.984,305.98,0.664301428208266,0.11952224331624683,belakang
syarif,5,305.984,306.98,0.2623296816479226,0.4556736946997617,belakang
