subject,loop,start_time,end_time,EXG0_cca_dummy,EXG1_cca_dummy,label
sultan,1,12.0,12.996,0.1718441542876722,0.2610977978832165,belakang
sultan,1,13.0,13.996,0.9710663778502835,0.9534768954542208,belakang
sultan,1,14.0,14.996,0.19609877772274953,0.002481885541102513,belakang
sultan,1,15.0,15.996,0.8271856533256623,0.05110350297547761,belakang
sultan,1,16.0,16.996000000000002,0.32305698418345397,0.2328010127568838,belakang
sultan,1,17.0,17.996000000000002,0.5422302301086641,0.9684978230042643,belakang
sultan,1,18.0,18.996,0.018353951121920065,0.5655197345162378,belakang
sultan,1,19.0,84.992,0.2283514757052858,0.7122872148208714,belakang
sultan,2,84.996,85.992,0.7202309847169641,0.010211791443296314,belakang
sultan,2,85.996,86.992,0.3986096891162374,0.9505685374967051,belakang
sultan,2,86.996,87.992,0.36963676831011916,0.35447848786358416,belakang
sultan,2,87.996,88.992,0.763152260024638,0.33918981621354183,belakang
sultan,2,88.996,89.992,0.6885981578167105,0.8741809504971483,belakang
sultan,2,89.996,90.992,0.18411241108958232,0.19854820908946003,belakang
sultan,2,90.996,156.988,0.3392578634548876,0.18624726132147496,belakang
sultan,3,156.992,157.988,0.4911057431127084,0.8650106067380937,belakang
sultan,3,157.992,158.988,0.1222530035700643,0.3175331231512726,belakang
sultan,3,158.992,159.988,0.7800737805108282,0.026867072830376704,belakang
sultan,3,159.992,160.988,0.45908765509772365,0.4243272510517806,belakang
sultan,3,160.992,161.988,0.6815726036405712,0.6819803457145678,belakang
sultan,3,161.992,162.988,0.8377886641573425,0.03537315689794518,belakang
sultan,3,162.992,228.984,0.30724231274680514,0.419645700632277,belakang
sultan,4,228.988,229.984,0.499007360795813,0.7417079361105845,belakang
sultan,4,229.988,230.984,0.14694482715571855,0.8391381592385425,belakang
sultan,4,230.988,231.984,0.7988408540842743,0.3637855343003048,belakang
sultan,4,231.988,232.984,0.17543404623300907,0.5019220019722515,belakang
sultan,4,232.988,233.984,0.4021591340828976,0.09146252281162626,belakang
sultan,4,233.988,234.984,0.6476464698464294,0.08644308878292983,belakang
sultan,4,234.988,300.98,0.5198930604626388,0.8884139570616151,belakang
sultan,5,300.984,301.98,0.1822958900809839,0.07073045660082689,belakang
sultan,5,301.984,302.98,0.17922639218626846,0.38270160819806054,belakang
sultan,5,302.984,303.98,0.518435467730772,0.647991181674797,belakang
sultan,5,303.984,304.98,0.7404015017928219,0.4112352122827049,belakang
sultan,5,304.984,305.98,0.5731118118207807,0.6309637451589424,belakang
sultan,5,305.984,306.98,0.9490309149546493,0.5455071176004646,belakang
