subject,loop,start_time,end_time,EXG0_cca_dummy,EXG1_cca_dummy,label
usamah,1,12.0,12.996,0.374632668201782,0.8182301405775184,belakang
usamah,1,13.0,13.996,0.43950547667465656,0.038766192878426864,belakang
usamah,1,14.0,14.996,0.6136431744240327,0.21317226048140658,belakang
usamah,1,15.0,15.996,0.29477021207389276,0.7610160545248973,belakang
usamah,1,16.0,16.996000000000002,0.1492738413223913,0.707618566670614,belakang
usamah,1,17.0,17.996000000000002,0.9833267116926953,0.17065029164024392,belakang
usamah,1,18.0,18.996,0.684784610524361,0.1412658066277951,belakang
usamah,1,19.0,84.992,0.5383010552807151,0.1771978922983507,belakang
usamah,2,84.996,85.992,0.4036053228840415,0.46019739963779094,belakang
usamah,2,85.996,86.992,0.4294837922318283,0.8955314976394984,belakang
usamah,2,86.996,87.992,0.7277147984034331,0.28733636556886877,belakang
usamah,2,87.996,88.992,0.6623430204073857,0.3911397971129371,belakang
usamah,2,88.996,89.992,0.7119163625245583,0.6732995095910453,belakang
usamah,2,89.996,90.992,0.9169159582373052,0.9266135382314461,belakang
usamah,2,90.996,156.988,0.05669603327580497,0.8630532253962513,belakang
usamah,3,156.992,157.988,0.4261813781215409,0.3851169330786237,belakang
usamah,3,157.992,158.988,0.3370054336827252,0.6284179327359612,belakang
usamah,3,158.992,159.988,0.7196372769361461,0.7548808996579437,belakang
usamah,3,159.992,160.988,0.014196881917455939,0.6264106212902076,belakang
usamah,3,160.992,161.988,0.9215985194561227,0.24510739749588628,belakang
usamah,3,161.992,162.988,0.09885974214442639,0.6395273164523704,belakang
usamah,3,162.992,228.984,0.3638597010165625,0.8294249515931321,belakang
usamah,4,228.988,229.984,0.15911889801815582,0.688996542678279,belakang
usamah,4,229.988,230.984,0.861108584955205,0.422546238728035,belakang
usamah,4,230.988,231.984,0.06765824978666868,0.6755290447046965,belakang
usamah,4,231.988,232.984,0.9472544893333985,0.031621086389508335,belakang
usamah,4,232.988,233.984,0.3643222971073512,0.3092915051604369,belakang
usamah,4,233.988,234.984,0.4594083507659108,0.7382297193360865,belakang
usamah,4,234.988,300.98,0.62750626074085,0.8199869796726872,belakang
usamah,5,300.984,301.98,0.16289385182392058,0.7483363317687014,belakang
usamah,5,301.984,302.98,0.54165269836662,0.16821831445068502,belakang
usamah,5,302.984,303.98,0.8361497686147094,0.15529207661078748,belakang
usamah,5,303.984,304.98,0.09745522961800757,0.0440594924486617,belakang
usamah,5,304.984,305.98,0.7900701854792092,0.015562293166883068,belakang
usamah,5,305.984,306.98,0.9288193768924512,0.947608753077203,belakang
