subject,loop,start_time,end_time,EXG0_cca_dummy,EXG1_cca_dummy,label
fahri,1,0.0,0.996,0.11953524871621268,0.0867432125208022,depan
fahri,1,1.0,1.996,0.127488571941474,0.8040368217870789,depan
fahri,1,2.0,2.996,0.7024215291829055,0.32038713778540584,depan
fahri,1,3.0,3.996,0.9660591001382208,0.3699757178697247,depan
fahri,1,4.0,4.996,0.8346475535497242,0.1407084655242764,depan
fahri,1,5.0,5.996,0.6106687664940412,0.711582637428957,depan
fahri,1,6.0,6.996,0.23993809242662278,0.40138301703660395,depan
fahri,1,7.0,72.992,0.6226204839288628,0.09937634351908575,depan
fahri,2,72.996,73.992,0.535255726792965,0.19755587383733897,depan
fahri,2,73.996,74.992,0.1250570170664117,0.5111368280306675,depan
fahri,2,74.996,75.992,0.0405872216766785,0.3764214426495094,depan
fahri,2,75.996,76.992,0.14465802307472952,0.3183739631677843,depan
fahri,2,76.996,77.992,0.8803045884191054,0.1295368328303963,depan
fahri,2,77.996,78.992,0.24406476386612563,0.12205738647274855,depan
fahri,2,78.996,144.988,0.004271582033543275,0.30586430837231493,depan
fahri,3,144.992,145.988,0.5224456715460833,0.7002084435887226,depan
fahri,3,145.992,146.988,0.006092317911860601,0.09518856453239255,depan
fahri,3,146.992,147.988,0.3293251469114318,0.22584392321895386,depan
fahri,3,147.992,148.988,0.7424937423215161,0.9771876069862122,depan
fahri,3,148.992,149.988,0.23158522659903302,0.9569227692676683,depan
fahri,3,149.992,150.988,0.21153907856365683,0.9400289391913955,depan
fahri,3,150.992,216.984,0.5447621534122482,0.28767798986740745,depan
fahri,4,216.988,217.984,0.5886115939526617,0.48484648735648217,depan
fahri,4,217.988,218.984,0.6949616597715261,0.6192716718707659,depan
fahri,4,218.988,219.984,0.7731829580779992,0.8103995071991229,depan
fahri,4,219.988,220.984,0.4006517034153936,0.14412814330438484,depan
fahri,4,220.988,221.984,0.05986673854515534,0.11327521824961306,depan
fahri,4,221.988,222.984,0.4455826038460651,0.0941146314268072,depan
fahri,4,222.988,288.98,0.5637550082953678,0.6612016240618864,depan
fahri,5,288.984,289.98,0.28162251611058453,0.0018259244836694721,depan
fahri,5,289.984,290.98,0.47444476401371205,0.9871199980327032,depan
fahri,5,290.984,291.98,0.7623128010505434,0.9183401984050887,depan
fahri,5,291.984,292.98,0.8005934373687633,0.6943368916317367,depan
fahri,5,292.984,293.98,0.8183941048557575,0.5141556806915389,depan
fahri,5,293.984,294.98,0.9923771932895639,0.8824372470432491,depan
