subject,loop,start_time,end_time,EXG0_cca_dummy,EXG1_cca_dummy,label
fahri,1.0,12.0,12.996,0.08328332818191742,0.36153441918500073,belakang
fahri,1.0,13.0,13.996,0.4319444655163106,0.39544009899307575,belakang
fahri,1.0,14.0,14.996,0.21025813370673563,0.0027580196697164494,belakang
fahri,1.0,15.0,15.996,0.6753941422895818,0.4603299703909203,belakang
fahri,1.0,16.0,16.996000000000002,0.517545327444526,0.1539809926719936,belakang
fahri,1.0,17.0,17.996000000000002,0.9428722034096381,0.06866501698030747,belakang
fahri,1.0,18.0,18.996,0.5171075471371174,0.1183648694575663,belakang
fahri,1.0,19.0,84.992,0.7607825465881,0.13836325508741132,belakang
fahri,2.0,84.996,85.992,0.4433859805981739,0.37970148584381,belakang
fahri,2.0,85.996,86.992,0.5363298093504962,0.418288906277302,belakang
fahri,2.0,86.996,87.992,0.07236312320221483,0.8246106373810914,belakang
fahri,2.0,87.996,88.992,0.062086512300620345,0.3697813308551867,belakang
fahri,2.0,88.996,89.992,0.9606645826973873,0.6843174554094534,belakang
fahri,2.0,89.996,90.992,0.5205129735365344,0.3907324220926136,belakang
fahri,2.0,90.996,156.988,0.9622991974670723,0.5047958685546465,belakang
fahri,3.0,156.992,157.988,0.18824729447672917,0.6841462303730605,belakang
fahri,3.0,157.992,158.988,0.19170012546788595,0.026836768786623666,belakang
fahri,3.0,158.992,159.988,0.30741565324774345,0.2630732168352936,belakang
fahri,3.0,159.992,160.988,0.44934946252737307,0.34459574775064106,belakang
fahri,3.0,160.992,161.988,0.07387344392946782,0.252011404329077,belakang
fahri,3.0,161.992,162.988,0.5232709254913066,0.4068362754435547,belakang
fahri,3.0,162.992,228.984,0.5323537093213219,0.8774067533993288,belakang
fahri,4.0,228.988,229.984,0.8533473740224068,0.38215643228204,belakang
fahri,4.0,229.988,230.984,0.3360254915126817,0.7877423156014446,belakang
fahri,4.0,230.988,231.984,0.035607296303283076,0.026269748692284378,belakang
fahri,4.0,231.988,232.984,0.5186832695411284,0.3943007393689031,belakang
fahri,4.0,232.988,233.984,0.4066851266029964,0.15462808754060153,belakang
fahri,4.0,233.988,234.984,0.29323882722718186,0.8377174181708746,belakang
fahri,4.0,234.988,300.98,0.39329302045523884,0.2725385787021226,belakang
fahri,5.0,300.984,301.98,0.37874764208799583,0.5437844211231994,belakang
fahri,5.0,301.984,302.98,0.33345533352063916,0.7099249959763198,belakang
fahri,5.0,302.984,303.98,0.7006964272521617,0.7456573723446348,belakang
fahri,5.0,303.984,304.98,0.6912571991397342,0.21076405511772234,belakang
fahri,5.0,304.984,305.98,0.37544876954374473,0.500735470221453,belakang
fahri,5.0,305.984,306.98,0.7866442941681977,0.6722206323900023,belakang
sultan,1.0,12.0,12.996,0.1718441542876722,0.2610977978832165,belakang
sultan,1.0,13.0,13.996,0.9710663778502835,0.9534768954542208,belakang
sultan,1.0,14.0,14.996,0.19609877772274953,0.002481885541102513,belakang
sultan,1.0,15.0,15.996,0.8271856533256623,0.05110350297547761,belakang
sultan,1.0,16.0,16.996000000000002,0.32305698418345397,0.2328010127568838,belakang
sultan,1.0,17.0,17.996000000000002,0.5422302301086641,0.9684978230042643,belakang
sultan,1.0,18.0,18.996,0.018353951121920065,0.5655197345162378,belakang
sultan,1.0,19.0,84.992,0.2283514757052858,0.7122872148208714,belakang
sultan,2.0,84.996,85.992,0.7202309847169641,0.010211791443296314,belakang
sultan,2.0,85.996,86.992,0.3986096891162374,0.9505685374967051,belakang
sultan,2.0,86.996,87.992,0.36963676831011916,0.35447848786358416,belakang
sultan,2.0,87.996,88.992,0.763152260024638,0.33918981621354183,belakang
sultan,2.0,88.996,89.992,0.6885981578167105,0.8741809504971483,belakang
sultan,2.0,89.996,90.992,0.18411241108958232,0.19854820908946003,belakang
sultan,2.0,90.996,156.988,0.3392578634548876,0.18624726132147496,belakang
sultan,3.0,156.992,157.988,0.4911057431127084,0.8650106067380937,belakang
sultan,3.0,157.992,158.988,0.1222530035700643,0.3175331231512726,belakang
sultan,3.0,158.992,159.988,0.7800737805108282,0.026867072830376704,belakang
sultan,3.0,159.992,160.988,0.45908765509772365,0.4243272510517806,belakang
sultan,3.0,160.992,161.988,0.6815726036405712,0.6819803457145678,belakang
sultan,3.0,161.992,162.988,0.8377886641573425,0.03537315689794518,belakang
sultan,3.0,162.992,228.984,0.30724231274680514,0.419645700632277,belakang
sultan,4.0,228.988,229.984,0.499007360795813,0.7417079361105845,belakang
sultan,4.0,229.988,230.984,0.14694482715571855,0.8391381592385425,belakang
sultan,4.0,230.988,231.984,0.7988408540842743,0.3637855343003048,belakang
sultan,4.0,231.988,232.984,0.17543404623300907,0.5019220019722515,belakang
sultan,4.0,232.988,233.984,0.4021591340828976,0.09146252281162626,belakang
sultan,4.0,233.988,234.984,0.6476464698464294,0.08644308878292983,belakang
sultan,4.0,234.988,300.98,0.5198930604626388,0.8884139570616151,belakang
sultan,5.0,300.984,301.98,0.1822958900809839,0.07073045660082689,belakang
sultan,5.0,301.984,302.98,0.17922639218626846,0.38270160819806054,belakang
sultan,5.0,302.984,303.98,0.518435467730772,0.647991181674797,belakang
sultan,5.0,303.984,304.98,0.7404015017928219,0.4112352122827049,belakang
sultan,5.0,304.984,305.98,0.5731118118207807,0.6309637451589424,belakang
sultan,5.0,305.984,306.98,0.9490309149546493,0.5455071176004646,belakang
syarif,1.0,12.0,12.996,0.08337373468840459,0.397399638602142,belakang
syarif,1.0,13.0,13.996,0.07424087363918708,0.44125083020734135,belakang
syarif,1.0,14.0,14.996,0.2743143841192529,0.8757780939707749,belakang
syarif,1.0,15.0,15.996,0.1848378652868825,0.2537793647734925,belakang
syarif,1.0,16.0,16.996000000000002,0.10109714816859494,0.09458385531125058,belakang
syarif,1.0,17.0,17.996000000000002,0.49490918768180436,0.7363439310027644,belakang
syarif,1.0,18.0,18.996,0.9207933935146265,0.5846807890067292,belakang
syarif,1.0,19.0,84.992,0.8820273660770112,0.5231113239716154,belakang
syarif,2.0,84.996,85.992,0.01565417822225068,0.4713793817627536,belakang
syarif,2.0,85.996,86.992,0.4526053091207901,0.4048347346261433,belakang
syarif,2.0,86.996,87.992,0.7525617542172521,0.6584702541323381,belakang
syarif,2.0,87.996,88.992,0.5372094764266135,0.6397397891679558,belakang
syarif,2.0,88.996,89.992,0.693122559788285,0.6534940111621864,belakang
syarif,2.0,89.996,90.992,0.983940159359821,0.8401343937844533,belakang
syarif,2.0,90.996,156.988,0.13499910742301036,0.8512057764127317,belakang
syarif,3.0,156.992,157.988,0.5743394826598496,0.33687405527270686,belakang
syarif,3.0,157.992,158.988,0.49565225511607003,0.38224139365675947,belakang
syarif,3.0,158.992,159.988,0.643231034410637,0.5411272867687568,belakang
syarif,3.0,159.992,160.988,0.32727784552855244,0.5178249402177992,belakang
syarif,3.0,160.992,161.988,0.9692239826475658,0.6176324515850194,belakang
syarif,3.0,161.992,162.988,0.43044294544998685,0.7262122095913981,belakang
syarif,3.0,162.992,228.984,0.7350728563529012,0.10304412472864888,belakang
syarif,4.0,228.988,229.984,0.046358691836016375,0.020143638220681215,belakang
syarif,4.0,229.988,230.984,0.3916334153826686,0.18833988773892596,belakang
syarif,4.0,230.988,231.984,0.1357164554768906,0.5635097757194683,belakang
syarif,4.0,231.988,232.984,0.48143919321687734,0.04939326557320656,belakang
syarif,4.0,232.988,233.984,0.7883268629049728,0.9234387223749888,belakang
syarif,4.0,233.988,234.984,0.8222626794431462,0.1532252019068302,belakang
syarif,4.0,234.988,300.98,0.4701120514151359,0.01260554970414185,belakang
syarif,5.0,300.984,301.98,0.5661402749434625,0.4800305881693574,belakang
syarif,5.0,301.984,302.98,0.9658911594393875,0.35830176064651575,belakang
syarif,5.0,302.984,303.98,0.48400284263413007,0.16718658274379228,belakang
syarif,5.0,303.984,304.98,0.22613220463349049,0.9214010984380334,belakang
syarif,5.0,304.984,305.98,0.664301428208266,0.11952224331624683,belakang
syarif,5.0,305.984,306.98,0.2623296816479226,0.4556736946997617,belakang
